generated_at,runs_declared,result_run,result_wasm_features,result_duration_ms,stats_start_time,stats_duration_ms,wasm_features_file,wasm_preload,machine_platform,machine_release,machine_arch,cpu_model,cpu_cores,total_mem_bytes,load_avg_1,load_avg_5,load_avg_15,hostname,git_commit,git_branch,git_status_dirty,ui_run_id,ui_timestamp,scope,dataset_name,dataset_size,dimensions,ui_wasm_features,wasm_mode,runtime_ms,memory_delta_mb,trustworthiness,fps_avg,responsiveness_ms
2026-02-02T18:02:14.876Z,10,10,opt,7878,2026-02-02T18:03:26.419Z,6977.034,opt,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.60595703125,4.00634765625,4.27001953125,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:03:32.882Z,mid,Medium Clustered (600 points),600,50,Opt,wasm:Opt,2162.4000000003725,31.873129844665527,0.9475241234355594,97.94222398111343,26.67999999995033
2026-02-02T18:03:38.240Z,10,1,none,147934,2026-02-02T18:03:39.382Z,146846.57200000001,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:03:54.721Z,large,"MNIST-like (1K points, 784D)",1000,784,none,js,4513.299999998882,23.348559379577637,0.6085993377483444,119.76047904191617,55.16363636370409
2026-02-02T18:03:38.240Z,10,1,none,147934,2026-02-02T18:03:39.382Z,146846.57200000001,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:04:00.731Z,large,3D Dense Clusters (1K points),1000,75,none,js,4889.199999999255,3.8098154067993164,0.9973233146544405,108.91286970415553,35.72000000004967
2026-02-02T18:03:38.240Z,10,2,none,147660,2026-02-02T18:06:12.811Z,141092.695,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:06:29.928Z,large,"MNIST-like (1K points, 784D)",1000,784,none,js,4190.199999999255,25.792563438415527,0.6103707760230939,120.23052464224484,56.35454545474865
2026-02-02T18:03:38.240Z,10,2,none,147660,2026-02-02T18:06:12.811Z,141092.695,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:06:35.920Z,large,3D Dense Clusters (1K points),1000,75,none,js,4900.5,28.48074722290039,0.9970214807267788,109.0,7.666666666666667
2026-02-02T18:03:38.240Z,10,3,none,143650,2026-02-02T18:08:35.104Z,142457.418,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:08:50.724Z,large,"MNIST-like (1K points, 784D)",1000,784,none,js,4262.200000001118,25.738093376159668,0.6158974358974358,119.80830670930973,55.09090909107842
2026-02-02T18:03:38.240Z,10,3,none,143650,2026-02-02T18:08:35.104Z,142457.418,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:08:57.004Z,large,3D Dense Clusters (1K points),1000,75,none,js,5192.699999999255,-12.207476615905762,0.9973076074036339,109.19197935274899,34.5733333333085
2026-02-02T18:03:38.240Z,10,4,none,144429,2026-02-02T18:10:58.769Z,143233.904,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:11:14.615Z,large,"MNIST-like (1K points, 784D)",1000,784,none,js,4201.0,9.466975212097168,0.6096622516556292,120.08733624458588,57.93636363626204
2026-02-02T18:03:38.240Z,10,4,none,144429,2026-02-02T18:10:58.769Z,143233.904,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:11:20.602Z,large,3D Dense Clusters (1K points),1000,75,none,js,4871.299999998882,-1.3280258178710938,0.9970604516895908,110.09720293600677,34.659999999900656
2026-02-02T18:03:38.240Z,10,5,none,149312,2026-02-02T18:13:23.248Z,148073.506,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:13:39.056Z,large,"MNIST-like (1K points, 784D)",1000,784,none,js,4083.300000000745,23.728819847106934,0.6083609271523178,119.89209711255404,56.15454545447772
2026-02-02T18:03:38.240Z,10,5,none,149312,2026-02-02T18:13:23.248Z,148073.506,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:13:45.043Z,large,3D Dense Clusters (1K points),1000,75,none,js,4892.5999999996275,-3.3491220474243164,0.9973155034810663,109.98900109972612,34.61333333328366
2026-02-02T18:03:38.240Z,10,6,none,139817,2026-02-02T18:15:52.553Z,138588.80899999998,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:16:08.297Z,large,"MNIST-like (1K points, 784D)",1000,784,none,js,4234.0,4.922999382019043,0.6106644591611479,119.98800119970123,54.58181818185205
2026-02-02T18:03:38.240Z,10,6,none,139817,2026-02-02T18:15:52.553Z,138588.80899999998,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:16:14.317Z,large,3D Dense Clusters (1K points),1000,75,none,js,4936.199999999255,21.60818099975586,0.9973651723552386,109.116159111038,35.539999999975166
2026-02-02T18:03:38.240Z,10,7,none,144785,2026-02-02T18:18:12.372Z,143568.944,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:18:28.147Z,large,"MNIST-like (1K points, 784D)",1000,784,none,js,4394.5999999996275,22.555777549743652,0.6120728476821192,120.24247242364147,54.78181818178432
2026-02-02T18:03:38.240Z,10,7,none,144785,2026-02-02T18:18:12.372Z,143568.944,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:18:34.463Z,large,3D Dense Clusters (1K points),1000,75,none,js,5235.5,6.265265464782715,0.9974603498047206,109.0,35.30000000012418
2026-02-02T18:03:38.240Z,10,8,none,135752,2026-02-02T18:20:37.116Z,134577.177,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:20:53.097Z,large,"MNIST-like (1K points, 784D)",1000,784,none,js,4514.699999999255,1.9152898788452148,0.6081785532348447,120.0,55.66363636353476
2026-02-02T18:03:38.240Z,10,8,none,135752,2026-02-02T18:20:37.116Z,134577.177,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:20:59.414Z,large,3D Dense Clusters (1K points),1000,75,none,js,5247.699999999255,22.979141235351562,0.997457547970793,108.8462299624387,34.266666666666666
2026-02-02T18:03:38.240Z,10,9,none,147188,2026-02-02T18:22:52.925Z,145979.186,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:23:08.774Z,large,"MNIST-like (1K points, 784D)",1000,784,none,js,4506.89999999851,25.294211387634277,0.6041237901171677,128.58851674626823,58.936363636431366
2026-02-02T18:03:38.240Z,10,9,none,147188,2026-02-02T18:22:52.925Z,145979.186,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:23:14.831Z,large,3D Dense Clusters (1K points),1000,75,none,js,4918.199999999255,24.043219566345215,0.9970407539480387,110.45875211459732,36.55333333325883
2026-02-02T18:03:38.240Z,10,10,none,142876,2026-02-02T18:25:20.087Z,141702.54499999998,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:25:35.703Z,large,"MNIST-like (1K points, 784D)",1000,784,none,js,4278.0,22.507304191589355,0.6120613856342334,120.19469553974935,56.50909090922637
2026-02-02T18:03:38.240Z,10,10,none,142876,2026-02-02T18:25:20.087Z,141702.54499999998,none,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,3.75830078125,3.8759765625,4.18701171875,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:25:41.830Z,large,3D Dense Clusters (1K points),1000,75,none,js,5005.699999999255,10.406575202941895,0.9972347597215147,109.0,35.40666666676601
2026-02-02T18:27:46.996Z,10,1,all,151563,2026-02-02T18:27:48.102Z,150511.99200000003,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:28:04.828Z,large,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2387.800000000745,23.791475296020508,0.5729303786721005,68.64305610828805,53.98181818188591
2026-02-02T18:27:46.996Z,10,1,all,151563,2026-02-02T18:27:48.102Z,150511.99200000003,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:28:08.663Z,large,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2709.800000000745,16.157878875732422,0.9970000849040584,66.8567495821698,30.893333333358168
2026-02-02T18:27:46.996Z,10,2,all,139391,2026-02-02T18:30:19.763Z,138247.921,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:30:36.900Z,large,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2435.300000000745,28.607595443725586,0.5832005433859739,61.72839506186359,55.01818181811409
2026-02-02T18:27:46.996Z,10,2,all,139391,2026-02-02T18:30:19.763Z,138247.921,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:30:40.858Z,large,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2827.400000002235,4.771848678588867,0.9968939548310409,57.98525798525799,34.293333333482344
2026-02-02T18:27:46.996Z,10,3,all,147929,2026-02-02T18:32:39.244Z,146709.356,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:32:56.294Z,large,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2444.0,29.14738655090332,0.5653146544404823,65.31487619437966,55.2636363635009
2026-02-02T18:27:46.996Z,10,3,all,147929,2026-02-02T18:32:39.244Z,146709.356,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:33:00.207Z,large,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2777.099999997765,15.100273132324219,0.9968888605875361,57.803468207963725,33.91333333328366
2026-02-02T18:27:46.996Z,10,4,all,145798,2026-02-02T18:35:13.265Z,138505.03,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:35:31.789Z,large,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2458.7000000029802,28.51091194152832,0.5709486330446596,62.8080007728859,54.46363636343317
2026-02-02T18:27:46.996Z,10,4,all,145798,2026-02-02T18:35:13.265Z,138505.03,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:35:35.729Z,large,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2823.300000000745,6.2207746505737305,0.9969670572253354,64.23357664233576,0.0
2026-02-02T18:27:46.996Z,10,5,all,145724,2026-02-02T18:37:33.025Z,144483.768,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:37:50.251Z,large,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2445.199999999255,24.044065475463867,0.5673269655289523,62.58556620370305,54.899999999864534
2026-02-02T18:27:46.996Z,10,5,all,145724,2026-02-02T18:37:33.025Z,144483.768,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:37:54.173Z,large,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2787.39999999851,24.412074089050293,0.9970127356087621,60.7690775056596,32.91999999980132
2026-02-02T18:27:46.996Z,10,6,all,135089,2026-02-02T18:39:58.713Z,133890.08000000002,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:40:15.907Z,large,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2447.60000000149,25.288381576538086,0.5747482594668025,64.39652649024886,55.14545454559001
2026-02-02T18:27:46.996Z,10,6,all,135089,2026-02-02T18:39:58.713Z,133890.08000000002,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:40:19.855Z,large,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2815.39999999851,-10.85855484008789,0.9970881304126338,60.18746916625555,32.693333333233994
2026-02-02T18:27:46.996Z,10,7,all,141961,2026-02-02T18:42:13.710Z,140856.411,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:42:30.527Z,large,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2419.5,29.630922317504883,0.572794701986755,61.361644102508734,50.85454545440999
2026-02-02T18:27:46.996Z,10,7,all,141961,2026-02-02T18:42:13.710Z,140856.411,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:42:34.540Z,large,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",1819.199999999255,16.411527633666992,0.9971631006962133,60.866094591943074,10.286666666467985
2026-02-02T18:27:46.996Z,10,8,all,140841,2026-02-02T18:44:35.782Z,139632.40300000002,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:44:52.826Z,large,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2409.89999999851,28.983625411987305,0.5618671251485821,64.94784491246644,53.563636363568634
2026-02-02T18:27:46.996Z,10,8,all,140841,2026-02-02T18:44:35.782Z,139632.40300000002,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:44:56.708Z,large,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2777.800000000745,32.207170486450195,0.9972749193411445,59.90415335476627,33.47999999995033
2026-02-02T18:27:46.996Z,10,9,all,136739,2026-02-02T18:46:56.563Z,135598.842,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:47:13.466Z,large,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2418.5,21.517240524291992,0.5700671591102056,67.33021077278477,53.54545454545455
2026-02-02T18:27:46.996Z,10,9,all,136739,2026-02-02T18:46:56.563Z,135598.842,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:47:17.324Z,large,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2755.699999999255,34.734564781188965,0.9970183392766174,64.2023346303502,32.72000000029802
2026-02-02T18:27:46.996Z,10,10,all,139777,2026-02-02T18:49:13.351Z,138602.598,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:49:30.498Z,large,"MNIST-like (1K points, 784D)",1000,784,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2428.0,23.10825538635254,0.5693579555102735,63.83187665712702,54.490909091112286
2026-02-02T18:27:46.996Z,10,10,all,139777,2026-02-02T18:49:13.351Z,138602.598,all,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.7744140625,4.22216796875,4.025390625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:49:34.392Z,large,3D Dense Clusters (1K points),1000,75,"Dist,Tree,Matrix,NN,Opt","wasm:Dist,Tree,Matrix,NN,Opt",2772.300000000745,33.25822734832764,0.9971477330616404,61.96282230675445,33.57333333318432
2026-02-02T18:51:37.379Z,10,1,dist,142068,2026-02-02T18:51:38.610Z,140894.83599999998,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:51:53.835Z,large,"MNIST-like (1K points, 784D)",1000,784,Dist,wasm:Dist,4137.699999999255,8.307819366455078,0.5963112582781457,119.98800119970123,58.472727272320874
2026-02-02T18:51:37.379Z,10,1,dist,142068,2026-02-02T18:51:38.610Z,140894.83599999998,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:51:59.766Z,large,3D Dense Clusters (1K points),1000,75,Dist,wasm:Dist,4842.400000002235,-0.25183868408203125,0.9972331465444049,110.08628384401267,35.57333333343267
2026-02-02T18:51:37.379Z,10,2,dist,144255,2026-02-02T18:54:00.765Z,143007.27899999998,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:54:16.853Z,large,"MNIST-like (1K points, 784D)",1000,784,Dist,wasm:Dist,4485.599999997765,22.946712493896484,0.6063205128205129,119.98800119970123,55.32727272740819
2026-02-02T18:51:37.379Z,10,2,dist,144255,2026-02-02T18:54:00.765Z,143007.27899999998,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:54:23.143Z,large,3D Dense Clusters (1K points),1000,75,Dist,wasm:Dist,5201.60000000149,-4.945006370544434,0.9973485311597894,108.83674488267599,34.90666666676601
2026-02-02T18:51:37.379Z,10,3,dist,146754,2026-02-02T18:56:25.002Z,145528.652,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:56:40.691Z,large,"MNIST-like (1K points, 784D)",1000,784,Dist,wasm:Dist,4130.5,22.356582641601562,0.6090552725420275,119.73657952513392,56.763636363162234
2026-02-02T18:51:37.379Z,10,3,dist,146754,2026-02-02T18:56:25.002Z,145528.652,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:56:46.670Z,large,3D Dense Clusters (1K points),1000,75,Dist,wasm:Dist,4872.099999997765,-10.109524726867676,0.9973014943114281,108.93463921630789,34.09333333323399
2026-02-02T18:51:37.379Z,10,4,dist,141929,2026-02-02T18:58:51.726Z,140741.41199999998,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T18:59:07.468Z,large,"MNIST-like (1K points, 784D)",1000,784,Dist,wasm:Dist,4131.39999999851,23.236751556396484,0.6129834437086092,120.12310135998263,56.40909090909091
2026-02-02T18:51:37.379Z,10,4,dist,141929,2026-02-02T18:58:51.726Z,140741.41199999998,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T18:59:13.516Z,large,3D Dense Clusters (1K points),1000,75,Dist,wasm:Dist,4904.400000002235,-0.5714006423950195,0.9968706911190355,109.0,37.146666666368645
2026-02-02T18:51:37.379Z,10,5,dist,138572,2026-02-02T19:01:13.711Z,137337.24,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T19:01:29.647Z,large,"MNIST-like (1K points, 784D)",1000,784,Dist,wasm:Dist,4537.199999999255,26.438575744628906,0.6102958906435727,119.95637949845283,55.65454545447772
2026-02-02T18:51:37.379Z,10,5,dist,138572,2026-02-02T19:01:13.711Z,137337.24,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T19:01:36.177Z,large,3D Dense Clusters (1K points),1000,75,Dist,wasm:Dist,4301.800000000745,9.476770401000977,0.9968146544404822,110.11904761904762,13.006666666766007
2026-02-02T18:51:37.379Z,10,6,dist,138894,2026-02-02T19:03:32.247Z,137698.64800000002,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T19:03:48.229Z,large,"MNIST-like (1K points, 784D)",1000,784,Dist,wasm:Dist,4571.099999997765,4.262062072753906,0.612139667176091,119.79011979038486,55.71818181838501
2026-02-02T18:51:37.379Z,10,6,dist,138894,2026-02-02T19:03:32.247Z,137698.64800000002,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,2,2026-02-02T19:03:54.692Z,large,3D Dense Clusters (1K points),1000,75,Dist,wasm:Dist,4293.800000000745,26.304832458496094,0.9973380879606045,109.85718565856202,12.800000000248353
2026-02-02T18:51:37.379Z,10,7,dist,143047,2026-02-02T19:05:51.180Z,141818.768,dist,True,darwin,25.2.0,arm64,Apple M4 Pro,14,25769803776,4.65478515625,4.73291015625,4.48681640625,inbnot139.inbank.internal,4b983b3643146f834466c64a57294ed94849252f,benchmark-results,True,1,2026-02-02T19:06:07.008Z,large,"MNIST-like (1K points, 784D)",1000,784,Dist,wasm:Dist,4464.79999999702,25.462722778320312,0.6156035829512652,119.67687244448905,56.68181818181818
